URL,Title,Description,H1
"https://www.imagetoolhub.com/id/powerpoint/tools/merge","Penggabung PowerPoint - Satukan file PPTX jadi satu deck","Gabungkan beberapa file PowerPoint menjadi satu PPTX dengan kontrol urutan, strategi ukuran slide, dan nama output kustom. Cocok untuk pengiriman klien, materi pelatihan, dan konsolidasi presentasi cepat.","Gabung PowerPoint"
"https://www.imagetoolhub.com/id/powerpoint/tools/slide-size","Ubah ukuran slide PowerPoint - Resize dimensi PPTX presisi","Atur ulang dimensi slide PowerPoint dengan preset atau ukuran inci presisi untuk widescreen, cetak, portrait, dan kecocokan template. Ekspor PPTX cepat, full di browser.","Resize ukuran slide PowerPoint"
"https://www.imagetoolhub.com/id/json/tools/diff","Alat Diff JSON - Bandingkan JSON dan temukan perubahan cepat","Bandingkan dua objek JSON seketika untuk menemukan kunci ditambah, dihapus, dan diubah dengan hitungan jelas, filter cepat, serta diagnostik parser.","Pembanding Diff JSON"
"https://www.imagetoolhub.com/id/json/tools/formatter","Pemformat JSON - Pretty Print, Rapikan, dan Validasi JSON","Format dan rapikan JSON seketika dengan pretty print, indentasi rapi, urutkan kunci, sorot sintaks, dan lokasi error parser dalam satu alat cepat.","Formatter Pretty Print JSON"
"https://www.imagetoolhub.com/id/csv/tools/json-to-csv","JSON ke CSV - Ubah data JSON ke CSV dengan cepat","Konversi JSON ke CSV seketika dengan perataan kunci bertingkat, pilihan pemisah, dan hasil rapi yang siap dipakai di spreadsheet atau impor data.","Konverter JSON ke CSV"
"https://www.imagetoolhub.com/id/json/tools/escape","Alat Escape Unescape JSON - Encode decode string JSON lebih cepat","Escape dan unescape string JSON seketika dengan penanganan akurat untuk kutipan, baris baru, dan backslash, plus diagnostik parser untuk input tidak valid.","Escape Unescape String JSON"
"https://www.imagetoolhub.com/id/json/tools/xml-to-json","Konverter XML ke JSON - Ubah XML ke JSON dengan cepat","Konversi XML ke JSON seketika dengan pemetaan objek yang rapi, dukungan array untuk tag berulang, dan error parser untuk mempercepat debugging XML.","Konverter XML ke JSON"
"https://www.imagetoolhub.com/id/json/tools/validator","Validator JSON - Cek sintaks JSON dan temukan error cepat","Validasi JSON seketika dengan error parser detail, posisi tepat, dan hasil lolos/gagal yang jelas agar payload bermasalah bisa diperbaiki lebih cepat.","Validator sintaks JSON"
"https://www.imagetoolhub.com/id/json/tools/merge","Gabung JSON - Kombinasikan objek JSON dengan deep merge instan","Gabungkan dua objek JSON dalam hitungan detik dengan opsi merge dangkal atau dalam, aturan overwrite yang jelas, dan diagnostik parser untuk JSON tidak valid.","Penggabung Objek JSON"
"https://www.imagetoolhub.com/id/json/tools/remove-keys","Hapus Kunci JSON - Hapus field dari JSON online gratis","Temukan semua kunci JSON secara otomatis, pilih dengan checkbox, gunakan wildcard atau regex, terapkan preset satu klik (null, kosong, privat). Undo/redo, tampilan diff. 100% di sisi klien.","Penghapus Kunci JSON"
"https://www.imagetoolhub.com/id/json/tools/json-to-xml","Konverter JSON ke XML - Ubah JSON ke XML dengan cepat","Konversi JSON ke XML seketika dengan tag akar dan array yang bisa disesuaikan, output XML rapi, serta error parser untuk proses integrasi yang lebih cepat.","Konverter JSON ke XML"
"https://www.imagetoolhub.com/id/csv/tools/csv-to-json","CSV ke JSON – array atau objek (pemisah, encoding, browser)","Ubah CSV yang ditempel atau diunggah jadi JSON terformat: pemisah otomatis atau tetap, UTF-8 / Windows-1252 / ISO-8859-1 untuk file, baris pertama sebagai kunci atau baris sebagai matriks. Salin atau unduh—parsing di browser.","CSV ke JSON"
"https://www.imagetoolhub.com/id/json/tools/viewer","Penampil JSON - Buka JSON dalam pohon dan analisis lebih cepat","Tampilkan JSON seketika dalam pohon interaktif untuk menganalisis kunci bertingkat dengan kontrol lipat-bentang, impor file, dan diagnostik parser yang jelas.","Penampil Pohon JSON"
"https://www.imagetoolhub.com/id/csv/tools/csv-to-pdf","CSV ke PDF - Ekspor tabel PDF rapi dari CSV","Ubah CSV menjadi tabel PDF siap dibagikan dengan kontrol pemisah dan encoding, baris header opsional, pratinjau di browser, dan unduhan sekali klik.","Konversi CSV ke PDF"
"https://www.imagetoolhub.com/id/json/tools/json-to-yaml","Konverter JSON ke YAML - Ubah JSON ke YAML dengan cepat","Konversi JSON ke YAML seketika dengan output YAML 1.2 yang rapi, indentasi fleksibel, dan error parser untuk memperbaiki payload tidak valid lebih cepat.","Konverter JSON ke YAML"
"https://www.imagetoolhub.com/id/csv/tools/merge","Gabung CSV - Satukan banyak CSV jadi satu output rapi","Gabungkan beberapa file CSV sesuai urutan daftar dengan kontrol pemisah dan enkoding, opsi header sekali pakai, pratinjau hasil gabungan, lalu unduh atau salin cepat.","Gabungkan File CSV"
"https://www.imagetoolhub.com/id/json/tools/yaml-to-json","Konverter YAML ke JSON - Ubah YAML ke JSON dengan cepat","Konversi YAML ke JSON seketika dengan output JSON rapi, indentasi yang bisa diatur, dan diagnosis parser untuk memperbaiki YAML yang error.","Konverter YAML ke JSON"
"https://www.imagetoolhub.com/id/json/tools/sort-keys","Urutkan Kunci JSON - Urut alfabet JSON secara instan","Urutkan kunci objek JSON secara alfabetis dengan pemrosesan rekursif, output stabil untuk diff, dan diagnostik parser agar JSON tidak valid cepat diperbaiki.","Pengurut Kunci JSON"
"https://www.imagetoolhub.com/id/csv/tools/csv-to-excel","CSV ke XLSX – Buku kerja siap Excel (pemisah, encoding, batch)","Ubah CSV jadi XLSX yang Excel buka rapi: pemisah plus UTF-8 / Windows-1252 / ISO-8859-1, bekukan baris judul, ketik angka dan tanggal, gabung banyak CSV ke satu workbook. Diproses di browser.","Konversi CSV ke XLSX"
"https://www.imagetoolhub.com/id/csv/tools/filter","Filter CSV - Simpan cepat hanya baris yang cocok","Filter baris CSV berdasarkan kolom dengan kecocokan persis atau parsial, cek hasil secara instan, lalu ekspor hanya baris yang kamu butuhkan.","Filter CSV per nilai kolom"
"https://www.imagetoolhub.com/id/csv/tools/remove-duplicates","Hapus duplikat CSV - Pertahankan baris unik dengan cepat","Hapus duplikat CSV berdasarkan seluruh baris atau kolom pilihan, atur peka huruf besar-kecil, lalu ekspor file yang lebih bersih dengan cepat.","Hapus duplikat CSV"
"https://www.imagetoolhub.com/id/csv/tools/viewer","Penampil CSV - Tinjau, filter, urutkan, dan ekspor lebih cepat","Buka CSV sebagai tabel interaktif dengan kontrol pemisah dan enkode, pencarian instan, pengurutan kolom, paginasi, dan ekspor cepat untuk hasil yang sudah difilter.","Lihat CSV sebagai tabel"
"https://www.imagetoolhub.com/id/csv/tools/csv-to-sql","CSV ke SQL - Buat INSERT yang rapi dari CSV","Ubah CSV menjadi perintah SQL INSERT dengan kontrol pemisah dan enkoding, nama tabel kustom, pemetaan header, serta ekspor cepat.","Konversi CSV ke SQL"
"https://www.imagetoolhub.com/id/csv/tools/sort","Urutkan CSV - Urut kolom lebih cepat dengan multi-kunci","Urutkan CSV berdasarkan satu atau dua kolom dengan mode numerik atau teks, kontrol huruf besar-kecil, pratinjau instan, dan ekspor cepat file yang sudah diurutkan.","Urutkan CSV per kolom"
"https://www.imagetoolhub.com/id/csv/tools/split","Pisah CSV - Bagi file CSV besar berdasarkan jumlah baris","Pisah CSV menjadi beberapa file lebih kecil dengan jumlah baris per file yang preset atau kustom, header berulang, dan unduhan cepat per bagian.","Pisah CSV per jumlah baris"
"https://www.imagetoolhub.com/id/tools/text/rotator","Alat ROT13 dan Caesar Cipher - Encode decode teks lebih cepat","Gunakan ROT13 dan Caesar cipher online untuk encode atau decode teks dengan pergeseran huruf yang bisa diatur untuk latihan dan pengujian.","Alat ROT13 dan Caesar Cipher"
"https://www.imagetoolhub.com/id/tools/text/merger","Penggabung Teks - Satukan blok dengan delimiter kustom","Gabungkan teks online dengan pemisah baris baru, koma, tab, spasi, tanpa pemisah, atau delimiter kustom untuk perakitan konten cepat.","Alat Penggabung Teks"
"https://www.imagetoolhub.com/id/tools/text/trimmer","Pemangkas Teks - Hapus spasi berlebih dan baris kosong dengan cepat","Rapikan teks online dengan menghapus spasi awal-akhir, merapatkan whitespace berulang, dan menghapus baris kosong untuk hasil lebih bersih.","Alat Pemangkas Spasi Teks"
"https://www.imagetoolhub.com/id/tools/text/reverser","Pembalik Teks - Balik teks, kata, dan urutan baris seketika","Balik teks online dengan mode balik penuh, huruf per kata, dan urutan baris untuk editing cepat, cek konten, dan efek teks kreatif.","Alat Balik Teks"
"https://www.imagetoolhub.com/id/tools/text/inverter","Pembalik Kapital - Tukar huruf besar kecil secara instan","Balik huruf besar dan kecil online dengan satu klik. Cocok untuk koreksi cepat, rapikan format teks, dan editing konten harian.","Alat Pembalik Kapital"
"https://www.imagetoolhub.com/id/tools/text/splitter","Pemisah Teks - Bagi dengan delimiter, potongan, atau baris instan","Bagi teks online dengan delimiter kustom, potongan ukuran tetap, atau jeda baris untuk persiapan data cepat dan konten lebih terstruktur.","Alat Pemisah Teks"
"https://www.imagetoolhub.com/id/csv/tools/escape-fix","CSV escape / perbaiki - Perbaiki quoting CSV dengan cepat","Perbaiki quoting dan escape CSV, pangkas sel secara opsional, hapus baris kosong, lalu ekspor CSV bersih dengan cepat.","Perbaiki escape CSV"
"https://www.imagetoolhub.com/id/csv/tools/csv-to-markdown","CSV ke Markdown - Ubah CSV jadi tabel GitHub lebih cepat","Konversi CSV ke tabel Markdown dengan kontrol header, perataan kolom, nama file kustom, dan ekspor cepat untuk dokumentasi dan README.","Konversi CSV ke Markdown"
"https://www.imagetoolhub.com/id/csv/tools/column-add-remove","CSV tambah/hapus kolom - Edit kolom CSV lebih cepat","Tambah atau hapus kolom CSV berdasarkan nama header atau indeks, sisipkan kolom baru di akhir atau posisi tertentu, lalu ekspor CSV bersih dengan cepat.","Tambah atau hapus kolom CSV"
"https://www.imagetoolhub.com/id/csv/tools/compare","Bandingkan CSV - Temukan perbedaan CSV cepat","Bandingkan dua file CSV berdasarkan isi baris lengkap, pisahkan data unik dan data yang sama, lalu ekspor hasil perbedaan yang bersih dengan cepat.","Bandingkan file CSV"
"https://www.imagetoolhub.com/id/tools/text/deduplicator","Penghapus Duplikat Teks - Hapus baris, kata, dan paragraf berulang","Hapus duplikat teks online berdasarkan baris, kata, atau paragraf dengan opsi simpan kemunculan pertama atau terakhir untuk pembersihan cepat.","Alat Penghapus Duplikat Teks"
"https://www.imagetoolhub.com/id/csv/tools/csv-to-xml","CSV ke XML - Ubah data CSV jadi XML terstruktur cepat","Konversi CSV ke XML dengan tag root dan baris kustom, deklarasi XML opsional, nama elemen dari header, dan ekspor cepat.","Konversi CSV ke XML"
"https://www.imagetoolhub.com/id/tools/text/case-converter","Konverter Huruf - HURUF BESAR, kecil, Judul, camelCase","Ubah kapitalisasi teks seketika ke HURUF BESAR, huruf kecil, Judul, kalimat, camelCase, PascalCase, snake_case, dan kebab-case dalam satu alat.","Konverter Huruf"
"https://www.imagetoolhub.com/id/tools/text/statistics","Statistik Teks - Metrik lanjutan untuk keterbacaan dan kosakata","Analisis statistik teks online dengan rata-rata panjang kata, kata per kalimat, nilai ekstrem, dan kekayaan kosakata untuk optimasi konten.","Alat Statistik Teks Lanjutan"
"https://www.imagetoolhub.com/id/tools/text/readability","Pemeriksa Keterbacaan - Flesch, level kelas, SMOG, Fog, dan ARI","Cek keterbacaan online dengan Flesch Reading Ease, metrik level kelas, Fog, SMOG, dan ARI untuk membuat tulisan lebih jelas dan mudah dipahami.","Pemeriksa Skor Keterbacaan Teks"
"https://www.imagetoolhub.com/id/tools/text/word-frequency","Frekuensi Kata - Analisis kemunculan dan keyword secara instan","Analisis frekuensi kata online dengan filter panjang, kemunculan minimum, stop word, dan ekspor CSV untuk optimasi konten lebih cepat.","Alat Analisis Frekuensi Kata"
"https://www.imagetoolhub.com/id/tools/text/sorter","Pengurut Teks - Urutkan baris A-Z, panjang, dan hapus duplikat","Urutkan baris teks online berdasarkan alfabet, panjang, atau jumlah kata dengan opsi hapus duplikat untuk merapikan daftar lebih cepat.","Alat Pengurut Baris Teks"
"https://www.imagetoolhub.com/id/tools/text/padding","Padding Teks - Tambah isi kiri, kanan, atau kedua sisi dengan cepat","Tambahkan padding teks online ke sisi kiri, kanan, atau dua sisi dengan karakter kustom, panjang tetap, atau lebar target untuk hasil rapi.","Alat Padding Teks"
"https://www.imagetoolhub.com/id/tools/converters/color/hsl-to-rgb","Konverter HSL ke RGB - Warna Layar Akurat Seketika","Konversi nilai HSL menjadi output RGB yang akurat secara instan. Cocok untuk mengubah penyesuaian HSL menjadi warna siap pakai untuk CSS dan UI.","Konverter HSL ke RGB"
"https://www.imagetoolhub.com/id/tools/converters/color/rgb-to-hsl","Konverter RGB ke HSL - Atur Hue, Saturasi, Kecerahan","Konversi RGB ke HSL secara instan untuk mengatur hue, saturasi, dan lightness dengan presisi. Cocok untuk tema UI dan penyesuaian warna yang mudah.","Konverter RGB ke HSL"
"https://www.imagetoolhub.com/id/tools/text/analyzer","Analisis Teks - Hitung kata, waktu baca, dan frekuensi secara instan","Analisis teks online dengan hitung kata dan karakter, estimasi waktu baca, serta frekuensi kata atau karakter untuk optimasi konten cepat.","Alat Statistik Teks"
"https://www.imagetoolhub.com/id/tools/converters/time-date","Pusat Alat Waktu &amp; Tanggal - Zona Waktu, Timestamp, Kalkulator Tanggal &amp; Usia","Gunakan konverter waktu dan tanggal untuk zona waktu, Unix timestamp, hitung selisih tanggal, dan usia akurat. Cepat, tepat, dan praktis.","Konverter Waktu &amp; Tanggal"
"https://www.imagetoolhub.com/id/tools/converters/color","Pusat Konverter Warna - RGB, HEX, HSL, CMYK + Picker","Konversi warna seketika dengan pusat konverter lengkap. Beralih antara RGB, HEX, HSL, dan CMYK, gunakan color picker real-time, lalu salin nilai akurat untuk CSS, desain, dan cetak.","Pusat Konverter Warna"
"https://www.imagetoolhub.com/id/tools/text/word-counter","Penghitung Kata - Hitung kata, karakter, dan waktu baca secara instan","Hitung kata online dengan jumlah karakter, kalimat, paragraf, dan estimasi waktu baca untuk menulis, SEO, dan batas panjang konten.","Alat Hitung Kata dan Karakter"
"https://www.imagetoolhub.com/id/tools/text/keyword-extractor","Ekstraktor Kata Kunci - Temukan keyword dan frasa secara instan","Ekstrak keyword online dengan ranking frekuensi, filter stop word, n-gram, dan ekspor untuk optimasi SEO dan konten lebih cepat.","Alat Keyword dan Frasa"
"https://www.imagetoolhub.com/id/tools/converters/time-date/timezone-converter","Konverter Zona Waktu All-in-One - Bandingkan Kota di Timeline Live","Bandingkan banyak zona waktu berdampingan dengan timeline visual. Temukan jam overlap lebih cepat untuk meeting global.","Konverter Zona Waktu All-in-One"
"https://www.imagetoolhub.com/id/tools/speech-to-text","Ucapan ke teks online - dikte live dan transkripsi instan","Ubah suara jadi teks seketika dengan pengenalan real-time, pilihan bahasa, dan opsi salin/ekspor cepat untuk catatan dan rapat.","Transkriptor ucapan ke teks online"
"https://www.imagetoolhub.com/id/tools/text-to-speech","Teks ke suara online - generator suara TTS natural","Ubah teks jadi suara secara instan dengan voice TTS online, pengaturan kecepatan dan nada, serta pemutaran langsung di browser.","Generator teks ke suara online"
"https://www.imagetoolhub.com/id/tools/converters","Tools konverter online - QR, Base64, waktu, warna, hash, UUID","Gunakan konverter online populer untuk QR, Base64, URL, waktu Unix, format warna, hash, UUID, JSON, dan konversi gambar dalam satu halaman.","Hub konverter all-in-one"
"https://www.imagetoolhub.com/id/tools/converters/color/rgb-to-hex","Konverter RGB ke HEX - Kode HEX Siap Pakai Cepat","Konversi nilai RGB menjadi kode HEX rapi secara instan. Cocok untuk developer dan desainer yang butuh output warna akurat untuk CSS dan UI.","Konverter RGB ke HEX"
"https://www.imagetoolhub.com/id/tools/converters/color/rgb-to-cmyk","Konverter RGB ke CMYK - Nilai Siap Cetak dalam Detik","Konversi RGB ke CMYK secara instan untuk kebutuhan cetak. Dapatkan persentase cyan, magenta, kuning, dan hitam yang andal untuk file produksi.","Konverter RGB ke CMYK"
"https://www.imagetoolhub.com/id/tools/converters/color/hex-to-rgb","Konverter HEX ke RGB - Nilai Warna Akurat Seketika","Ubah kode HEX apa pun menjadi nilai RGB yang akurat dalam hitungan detik. Cocok untuk CSS, UI, dan pencocokan warna dengan pratinjau real-time.","Konverter HEX ke RGB"
"https://www.imagetoolhub.com/id/tools/converters/color-palette-generator","Generator palet warna online - ekstrak warna gambar seketika","Ekstrak warna dominan dari gambar apa pun dan buat palet siap desain dengan saran harmoni, cek kontras, serta ekspor CSS/SCSS/JSON.","Alat generator palet warna online"
"https://www.imagetoolhub.com/id/tools/converters/color/picker","Tool Color Picker - Pilih, Konversi, dan Salin Warna","Pilih warna secara visual lalu dapatkan nilai RGB, HEX, HSL, dan CMYK secara instan. Cocok untuk desain UI, branding, CSS, dan pencocokan warna cepat.","Tool Color Picker"
"https://www.imagetoolhub.com/id/tools/converters/time-date/date-calculator","Kalkulator Tanggal Online - Tambah atau Kurangi Hari, Bulan, Tahun Cepat","Hitung tanggal masa depan dan masa lalu secara instan. Tambah atau kurangi tahun, bulan, hari, jam, dan menit untuk perencanaan.","Kalkulator Tanggal"
